id,formula,cif_path,split,y_true,published_e_hull_ev_atom,source_pred_affine_energy_composition,source_pred_composition_only_linear,natoms,nelements
wbm-step1-039286,O3NbBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039286.cif,train,-0.2073999999999999,0.385,-0.2730849260975273,-0.2772036392916016,10,3
wbm-step1-039287,O3NbBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039287.cif,train,-0.4035999999999999,0.441,-0.2703235148541091,-0.2772036392916016,5,3
wbm-step1-039288,O3NbBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039288.cif,train,-0.1055,0.349,-0.2760913262506476,-0.2772036392916016,20,3
wbm-step1-039289,O3NbCd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039289.cif,train,-0.233,0.135,-0.2968193704122405,-0.2843147370232483,10,3
wbm-step1-039290,O3NbCs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039290.cif,train,-0.5614,0.008,-0.3441235565322753,-0.3135924201415715,5,3
wbm-step1-039291,O3NbCs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039291.cif,train,-0.5614,0.008,-0.3441305481605384,-0.3135924201415715,5,3
wbm-step1-039293,O3NbHg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039293.cif,train,-0.2279999999999999,0.016,-0.2340299064984158,-0.2225409642669882,10,3
wbm-step1-039294,O3NbIn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039294.cif,train,-0.2158999999999999,0.345,-0.2526895802855463,-0.2505184951412057,10,3
wbm-step1-039295,O3NbIn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039295.cif,train,-0.4648,0.18,-0.2609899680601348,-0.2505184951412057,5,3
wbm-step1-039296,O3NbLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039296.cif,train,-0.6188,0.272,-0.3446818770866253,-0.3059684018385521,5,3
wbm-step1-039297,O3NbLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039297.cif,train,-0.1593,0.18,-0.348839753307394,-0.3059684018385521,20,3
wbm-step1-039298,O3NbPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039298.cif,train,-0.4702,0.148,-0.2741095915390267,-0.2580085763222979,5,3
wbm-step1-039299,O3NbPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039299.cif,train,-0.4704,0.147,-0.2740867277869245,-0.2580085763222979,5,3
wbm-step1-039300,O3NbPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039300.cif,train,-0.4704,0.147,-0.2740993296330277,-0.2580085763222979,5,3
wbm-step1-039301,O3NbSn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039301.cif,train,-0.2395,0.101,-0.2397649734648353,-0.2266336353118154,10,3
wbm-step1-039302,O3NbSn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039302.cif,train,-0.4493999999999999,0.249,-0.2313673513117011,-0.2266336353118154,5,3
wbm-step1-039303,O3NbYb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039303.cif,train,-0.1666,0.001,-0.3368953827533643,-0.2837153197870361,20,3
wbm-step1-039304,O3Nd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039304.cif,train,-0.3698,-0.466,-0.5464113745642928,-0.4862728839949987,10,2
wbm-step1-039305,O3Nd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039305.cif,train,-0.375,-0.518,-0.5495558593756087,-0.4862728839949987,10,2
wbm-step1-039306,O3NdBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039306.cif,train,-0.2696,0.035,-0.4073949931201551,-0.3865190356649255,10,3
wbm-step1-039307,O3NdBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039307.cif,train,-0.27,0.03,-0.4075673593104792,-0.3865190356649255,10,3
wbm-step1-039308,O3NdBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039308.cif,train,-0.1343,0.044,-0.4068442050500921,-0.3865190356649255,20,3
wbm-step1-039309,O3Ni2Cd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039309.cif,train,-0.063,0.331,-0.1259701757610905,-0.2144072248405396,12,3
wbm-step1-039310,O3Ni2Sr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039310.cif,train,-0.1055,0.391,-0.1377276700739001,-0.2049786037620148,12,3
wbm-step1-039311,O3Ni2Sr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039311.cif,train,-0.2396666666666666,0.219,-0.1367283746891711,-0.2049786037620148,6,3
wbm-step1-039312,O3Ni2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039312.cif,train,-0.0731,0.094,-0.0871235155658859,-0.2095332816549541,10,2
wbm-step1-039313,O3Ni2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039313.cif,train,-0.0633,0.192,-0.081216999286064,-0.2095332816549541,10,2
wbm-step1-039314,O3Ni2Zn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039314.cif,train,-0.0713333333333333,0.369,-0.0845702258552076,-0.1653464727913484,12,3
wbm-step1-039316,O3NiAs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039316.cif,train,-0.1226,0.209,-0.1600583587878428,-0.2371926998565521,10,3
wbm-step1-039319,O3NiCu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039319.cif,train,-0.0725833333333333,0.081,-0.0939307782306891,-0.1531225822919171,12,3
wbm-step1-039320,O3NiDy,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039320.cif,train,-0.2363,0.096,-0.3161324383341645,-0.3389956054353755,10,3
wbm-step1-039321,O3NiEr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039321.cif,train,-0.2363,0.113,-0.3091986251634736,-0.3319087260111857,10,3
wbm-step1-039323,O3NiGa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039323.cif,train,-0.0698999999999999,0.187,-0.1608497970090557,-0.2251034957235785,20,3
wbm-step1-039324,O3NiGe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039324.cif,train,-0.1669999999999999,0.018,-0.1615932809711787,-0.2087285962232092,10,3
wbm-step1-039325,O3NiIn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039325.cif,train,-0.06575,0.106,-0.1556124342393126,-0.2214640903445072,20,3
wbm-step1-039326,O3NiLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039326.cif,train,-0.2380999999999999,0.044,-0.2583650724736523,-0.2769139970418537,10,3
wbm-step1-039327,O3NiLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039327.cif,train,-0.1190499999999999,0.044,-0.2584628706931869,-0.2769139970418537,20,3
wbm-step1-039328,O3NiPu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039328.cif,train,-0.11605,0.231,-0.2343406101291908,-0.2484669278528138,20,3
wbm-step1-039329,O3NiRb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039329.cif,train,-0.03205,0.338,-0.1457114201807584,-0.2555185628778795,20,3
wbm-step1-039330,O3NiSe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039330.cif,train,-0.0998,0.08,-0.1306971912576351,-0.224203308306652,10,3
wbm-step1-039331,O3NiSe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039331.cif,train,-0.1114,-0.036,-0.1361122919235314,-0.224203308306652,10,3
wbm-step1-039332,O3NiSn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039332.cif,train,-0.1643,0.009,-0.15090191932983,-0.197579230515117,10,3
wbm-step1-039334,O3NiSr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039334.cif,train,-0.1750999999999999,-0.014,-0.1877822493149241,-0.2439459869323202,10,3
wbm-step1-039335,O3NiSr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039335.cif,train,-0.1747,-0.011,-0.1876076841447429,-0.2439459869323202,10,3
wbm-step1-039336,O3NiSr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039336.cif,train,-0.1672,0.065,-0.185072401329946,-0.2439459869323202,10,3
wbm-step1-039337,O3NiTh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039337.cif,train,-0.1391,0.228,-0.2686546094151891,-0.261185676206504,20,3
wbm-step1-039338,O3NiTl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039338.cif,train,-0.0839999999999999,0.134,-0.0899406149098241,-0.1785627214962469,10,3
wbm-step1-039339,O3NiU,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039339.cif,train,-0.1201,0.506,-0.2123161079021953,-0.2219594153812002,20,3
wbm-step1-039340,O3Ni,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039340.cif,train,0.003125,0.682,-0.0778883331349877,-0.2593811800910706,8,2
wbm-step1-039341,O3Ni,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039341.cif,train,0.06475,0.916,-0.0635814459772105,-0.2593811800910706,4,2
wbm-step1-039343,O3Ni,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039343.cif,train,-0.04975,0.259,-0.1012337745940716,-0.2593811800910706,8,2
wbm-step1-039344,O3Ni,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039344.cif,train,-0.042125,0.319,-0.0973978515779975,-0.2593811800910706,8,2
wbm-step1-039346,O3NiZr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039346.cif,train,-0.13005,0.076,-0.238874758151685,-0.2434106224862856,20,3
wbm-step1-039347,O3Np2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039347.cif,train,-0.6332,0.086,-1.0645517975855667,-1.0042763375728967,5,2
wbm-step1-039349,O3OsBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039349.cif,train,-0.0581999999999999,0.286,-0.1695642078630063,-0.212486233902832,20,3
wbm-step1-039355,O3PbTh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039355.cif,train,-0.5652,0.406,-0.3112972566946974,-0.2806065660771494,5,3
wbm-step1-039356,O3PbTh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039356.cif,train,-0.076875,0.157,-0.3256406102684355,-0.2806065660771494,40,3
wbm-step1-039357,O3PbTh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039357.cif,train,-0.076875,0.157,-0.3256416251822156,-0.2806065660771494,40,3
wbm-step1-039358,O3PbU,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039358.cif,train,-0.5448000000000001,0.221,-0.2800358368940235,-0.2413803052518456,5,3
wbm-step1-039359,O3PbU,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039359.cif,train,-0.068925,0.188,-0.2815536968362966,-0.2413803052518456,40,3
wbm-step1-039360,O3PbU,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039360.cif,train,-0.5448000000000001,0.221,-0.2800353294371335,-0.2413803052518456,5,3
wbm-step1-039361,O3PbU,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039361.cif,train,-0.068925,0.188,-0.2815548245182745,-0.2413803052518456,40,3
wbm-step1-039362,O3PCu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039362.cif,train,-0.1776,0.246,-0.1955917169612645,-0.2193823897789643,10,3
wbm-step1-039363,O3Pd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039363.cif,train,-0.0715,0.095,-0.1317960443507683,-0.2180289229275898,10,2
wbm-step1-039364,O3Pd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039364.cif,train,-0.074,0.07,-0.1318835806643039,-0.2180289229275898,10,2
wbm-step1-039365,O3PdBa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039365.cif,train,-0.0615666666666666,-0.101,-0.2598687095348712,-0.2954526312518498,30,3
wbm-step1-039366,O3PdBa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039366.cif,train,-0.0596999999999999,-0.046,-0.2564341003426874,-0.2954526312518498,30,3
wbm-step1-039369,O3PdBa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039369.cif,train,-0.1853,-0.108,-0.2603878661254536,-0.2954526312518498,10,3
wbm-step1-039371,O3PdBa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039371.cif,train,-0.0584999999999999,-0.01,-0.2544337052820647,-0.2954526312518498,30,3
wbm-step1-039373,O3PdBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039373.cif,train,-0.0616,0.035,-0.2009629166851446,-0.252397055131221,20,3
wbm-step1-039374,O3PdBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039374.cif,train,-0.05965,0.074,-0.1994446338621299,-0.252397055131221,20,3
wbm-step1-039375,O3PdCsLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039375.cif,train,-0.1921666666666666,-0.028,-0.3107706925934247,-0.2984957407918235,12,4
wbm-step1-039376,O3PdDy,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039376.cif,train,-0.1194499999999999,0.039,-0.3400705185921344,-0.3432434260716933,20,3
wbm-step1-039377,O3PdEr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039377.cif,train,-0.1197999999999999,0.056,-0.3335044143223921,-0.3361565466475035,20,3
wbm-step1-039378,O3PdEu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039378.cif,train,-0.4168333333333333,0.153,-0.3594392448816045,-0.3382210021214489,6,3
wbm-step1-039379,O3PdLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039379.cif,train,-0.2347999999999999,0.077,-0.2781062587144176,-0.2811618176781715,10,3
wbm-step1-039380,O3PdLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039380.cif,train,-0.1183999999999999,0.056,-0.2790909506175326,-0.2811618176781715,20,3
wbm-step1-039382,O3PdTe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039382.cif,train,-0.1177,0.053,-0.1524124235126773,-0.2147528538194085,10,3
wbm-step1-039383,O3PdTe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039383.cif,train,-0.1147999999999999,0.082,-0.1505819983181758,-0.2147528538194085,10,3
wbm-step1-039385,O3Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039385.cif,train,-0.039875,0.367,-0.1265196003517945,-0.2646909558864679,8,2
wbm-step1-039386,O3Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039386.cif,train,0.00875,0.721,-0.1066762316592231,-0.2646909558864679,4,2
wbm-step1-039387,O3Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039387.cif,train,-0.05825,0.22,-0.1351511037471481,-0.2646909558864679,8,2
wbm-step1-039388,O3PGa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039388.cif,train,-0.0536499999999999,0.247,-0.2411213879505933,-0.2488598640909644,40,3
wbm-step1-039389,O3PHg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039389.cif,train,-0.1874,0.125,-0.199441624171441,-0.2172429278376756,10,3
wbm-step1-039390,O3PIn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039390.cif,train,-0.055,0.075,-0.2438311665758568,-0.2452204587118931,40,3
wbm-step1-039391,O3PK,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039391.cif,train,-0.2279999999999999,0.291,-0.2819699153852937,-0.2840126573882285,10,3
wbm-step1-039392,O3PK,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039392.cif,train,-0.0449833333333333,-0.128,-0.3070698326576666,-0.2840126573882285,60,3
wbm-step1-039393,O3PK,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039393.cif,train,-0.2643,-0.073,-0.3037448905378349,-0.2840126573882285,10,3
wbm-step1-039394,O3Pr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039394.cif,train,-0.365,-0.311,-0.3726152521234324,-0.3144389482339628,10,2
wbm-step1-039395,O3Pr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039395.cif,train,-0.3701,-0.363,-0.3756654063372956,-0.3144389482339628,10,2
wbm-step1-039397,O3PrBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039397.cif,train,-0.2678,0.028,-0.3207815024468515,-0.3006020677844075,10,3
wbm-step1-039398,O3PRb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039398.cif,train,-0.0668,-0.19,-0.3009460371008092,-0.2792749312452653,40,3
wbm-step1-039400,O3PSn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039400.cif,train,-0.0503,0.244,-0.2071141333520659,-0.2213355988825028,40,3
wbm-step1-039401,O3Pt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039401.cif,train,-0.0774,0.104,-0.1504222448564103,-0.235657450202516,10,2
wbm-step1-039402,O3Pt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039402.cif,train,-0.0639,0.239,-0.1421040960906697,-0.235657450202516,10,2
wbm-step1-039403,O3PtBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039403.cif,train,-0.0629499999999999,0.061,-0.2103016435109137,-0.2612113187686842,20,3
wbm-step1-039404,O3PTl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039404.cif,train,-0.2057999999999999,0.111,-0.1971594071638058,-0.2023190898636328,10,3
wbm-step1-039405,O3PtPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039405.cif,train,-0.05705,0.057,-0.1867541750377537,-0.2420162557993805,20,3
wbm-step1-039406,O3PtTl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039406.cif,train,-0.04565,0.2,-0.1246525100786572,-0.1916248057700278,20,3
wbm-step1-039408,O3Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039408.cif,train,-0.051125,0.316,-0.1421728593605237,-0.2757087854332968,8,2
wbm-step1-039410,O3Pu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039410.cif,train,-0.3400999999999999,-0.11,-0.3478461594196297,-0.2874005740506736,10,2
wbm-step1-039412,O3Rb2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039412.cif,train,-0.2235,-0.147,-0.3324604032469546,-0.2962131879840595,12,3
wbm-step1-039413,O3Rb2Dy,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039413.cif,train,-0.1951666666666666,0.098,-0.3757843865625254,-0.3608287545527698,12,3
wbm-step1-039414,O3Rb2Er,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039414.cif,train,-0.1964166666666666,0.102,-0.3708964198683485,-0.3549230216992783,12,3
wbm-step1-039415,O3Rb2Hf,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039415.cif,train,-0.23775,-0.152,-0.343719322984083,-0.2942822055556122,12,3
wbm-step1-039416,O3Rb2Hf,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039416.cif,train,-0.23775,-0.152,-0.3437188155271929,-0.2942822055556122,12,3
wbm-step1-039418,O3Rb2In2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039418.cif,train,-0.204,0.178,-0.228602332867598,-0.2353015261743617,7,3
wbm-step1-039419,O3Rb2In,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039419.cif,train,-0.1290833333333333,0.086,-0.247744156047456,-0.2628858253103797,12,3
wbm-step1-039420,O3Rb2La,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039420.cif,train,-0.1924166666666666,0.078,-0.3245117305139365,-0.3090940808915017,12,3
wbm-step1-039421,O3Rb2Nb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039421.cif,train,-0.1938333333333333,0.113,-0.3026325075420799,-0.2771554887330008,12,3
wbm-step1-039422,O3Rb2Nb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039422.cif,train,-0.1959999999999999,0.087,-0.3034110309875827,-0.2771554887330008,12,3
wbm-step1-039423,O3Rb2Nd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039423.cif,train,-0.1885,0.085,-0.3789744654254329,-0.3682516523774373,12,3
wbm-step1-039424,O3Rb2Pb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039424.cif,train,-0.217,-0.021,-0.2498022577868546,-0.2460016421473507,7,3
wbm-step1-039425,O3Rb2Pr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039425.cif,train,-0.187,0.082,-0.3066776847545164,-0.2966541791436723,12,3
wbm-step1-039426,O3Rb2Pu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039426.cif,train,-0.2113333333333333,-0.046,-0.3199091259971309,-0.2853881899006352,12,3
wbm-step1-039427,O3Rb2Sm,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039427.cif,train,-0.1909166666666666,0.089,-0.312806682386438,-0.3025238501445086,12,3
wbm-step1-039428,O3Rb2Sn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039428.cif,train,-0.1605833333333333,-0.068,-0.2486223608642924,-0.2429817754525545,12,3
wbm-step1-039429,O3Rb2Sr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039429.cif,train,-0.1388333333333333,0.179,-0.2602524491449679,-0.2816207391335571,12,3
wbm-step1-039430,O3Rb2Ta,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039430.cif,train,-0.20025,0.158,-0.2894575596511213,-0.2618535298425717,12,3
wbm-step1-039431,O3Rb2Ta,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039431.cif,train,-0.2006666666666666,0.152,-0.2888374473314661,-0.2618535298425717,12,3
wbm-step1-039432,O3Rb2Tb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039432.cif,train,-0.1945833333333333,0.096,-0.3126056063955649,-0.2985404999852794,12,3
wbm-step1-039433,O3Rb2Tb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039433.cif,train,-0.1916666666666666,0.131,-0.3104039201018845,-0.2985404999852794,12,3
wbm-step1-039434,O3Rb2Tb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039434.cif,train,-0.1909999999999999,0.139,-0.3097207139755649,-0.2985404999852794,12,3
wbm-step1-039435,O3Rb2Te,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039435.cif,train,-0.1538333333333333,-0.15,-0.249743389447585,-0.2537532776758659,12,3
wbm-step1-039436,O3Rb2Te,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039436.cif,train,-0.1534166666666666,-0.145,-0.2494518554642447,-0.2537532776758659,12,3
wbm-step1-039438,O3Rb2Tm,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039438.cif,train,-0.1973333333333333,0.104,-0.318284225539179,-0.303599014932928,12,3
wbm-step1-039439,O3Rb2Tm,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039439.cif,train,-0.1955833333333333,0.125,-0.3169027305400853,-0.303599014932928,12,3
wbm-step1-039440,O3Rb2Tm,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039440.cif,train,-0.1949999999999999,0.131,-0.3162932184310225,-0.303599014932928,12,3
wbm-step1-039443,O3Rb2U,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-039443.cif,train,-0.21725,0.15,-0.3045698278232139,-0.2632985961742905,12,3
